formula,temperature_k,source_reference,temperature_band,is_feasible,absS_uV_per_K,electrical_conductivity_S_per_m,log10_sigma,thermal_conductivity_W_per_mK,power_factor_W_per_mK2,ZT,feat_mean_atomic_number,feat_mean_atomic_volume,feat_mean_atomic_weight,feat_std_atomic_number,feat_std_atomic_volume,feat_std_atomic_weight,feat_max_atomic_number,feat_max_atomic_volume,feat_max_atomic_weight,feat_min_atomic_number,feat_min_atomic_volume,feat_min_atomic_weight,feat_temperature_norm,obj_absS_scaled,obj_log10_sigma_scaled,obj_neg_kappa_scaled,con_zt_slack,con_pf_slack
Ag0.97Cr0.95Bi0.05Se2,403.0,https://doi.org/10.1021/acsami.0c09355,mid,0,97.03,14780.0,4.169674434058807,0.4724,0.000139151052902,0.11870845537575361,35.40050377833754,12.791903805125571,81.21397204030228,22.327113561766108,5.451304858699092,59.40042954387515,83.0,21.346312563840655,208.9804,24.0,7.272181818181817,51.9961,0.34333333333333216,0.09133536237397746,0.7958777345391846,0.9940587627343719,0.6812915446242465,0.001060848947098
Ag0.97Cr0.95Bi0.05Se2,503.0,https://doi.org/10.1021/acsami.0c09355,mid,0,115.68,12020.0,4.07990446766672,0.4703,0.000160849986048,0.17203389960056134,35.40050377833754,12.791903805125571,81.21397204030228,22.327113561766108,5.451304858699092,59.40042954387515,83.0,21.346312563840655,208.9804,24.0,7.272181818181817,51.9961,0.6766666666666643,0.10907361613087302,0.786402609597148,0.9940897681972392,0.6279661003994387,0.001039150013952
Ag0.97Cr0.95Sb0.05Se2,303.0,https://doi.org/10.1021/acsami.0c09355,mid,0,82.63,20889.0,4.319917649895243,0.6146,0.00014262417832409997,0.07031423044614757,34.99748110831234,12.752624615532863,80.1154783375315,10.700467279516348,4.451628846339069,26.897104081701343,51.0,18.227544910179642,121.76,24.0,7.272181818181817,51.9961,0.009999999999999966,0.07763933802548975,0.8117357469564546,0.9919592499630742,0.7296857695538524,0.0010573758216759
Ag0.97Cr0.95Sb0.05Se2,403.0,https://doi.org/10.1021/acsami.0c09355,mid,0,96.4,12240.0,4.087781417809542,0.5201,0.0001137458304,0.08813606931590079,34.99748110831234,12.752624615532863,80.1154783375315,10.700467279516348,4.451628846339069,26.897104081701343,51.0,18.227544910179642,121.76,24.0,7.272181818181817,51.9961,0.34333333333333216,0.09073616130873113,0.7872340133479243,0.9933544957921011,0.7118639306840993,0.0010862541695999999
Ag0.97Cr0.95Sb0.05Se2,503.0,https://doi.org/10.1021/acsami.0c09355,mid,0,119.07,9792.0,3.990871404801486,0.5067,0.00013882769470079998,0.13781395388692,34.99748110831234,12.752624615532863,80.1154783375315,10.700467279516348,4.451628846339069,26.897104081701343,51.0,18.227544910179642,121.76,24.0,7.272181818181817,51.9961,0.6766666666666643,0.11229788852957949,0.7770052640424475,0.9935523401742066,0.6621860461130801,0.0010611723052992
Ag0.97Cr0.97Bi0.03Se2,303.0,https://doi.org/10.1021/acsami.0c09355,mid,0,77.55,24870.0,4.395675785269936,0.4937,0.00014956824217499999,0.0917949713976605,35.103274559193956,12.721001383233084,80.42311914357683,22.327113561766108,5.451304858699092,59.40042954387515,83.0,21.346312563840655,208.9804,24.0,7.272181818181817,51.9961,0.009999999999999966,0.07280768499143991,0.8197319379644332,0.993744278753861,0.7082050286023396,0.001050431757825
Ag0.97Cr0.97Bi0.03Se2,403.0,https://doi.org/10.1021/acsami.0c09355,mid,0,85.38,18008.0,4.255465481992464,0.4301,0.0001312737171552,0.12300234367250779,35.103274559193956,12.721001383233084,80.42311914357683,22.327113561766108,5.451304858699092,59.40042954387515,83.0,21.346312563840655,208.9804,24.0,7.272181818181817,51.9961,0.34333333333333216,0.08025489823093011,0.8049328888491379,0.9946833013435554,0.6769976563274922,0.0010687262828448
Ag0.97Cr0.97Bi0.03Se2,503.0,https://doi.org/10.1021/acsami.0c09355,mid,0,105.93,15260.0,4.183554533618862,0.4088,0.00017123497637400002,0.21069274245626712,35.103274559193956,12.721001383233084,80.42311914357683,22.327113561766108,5.451304858699092,59.40042954387515,83.0,21.346312563840655,208.9804,24.0,7.272181818181817,51.9961,0.6766666666666643,0.09980026631158447,0.7973427643573424,0.9949977853240662,0.5893072575437329,0.0010287650236259999
Ag0.97Cr0.97Sb0.03Se2,303.0,https://doi.org/10.1021/acsami.0c09355,mid,0,74.15,32414.0,4.510732627784333,0.5444,0.00017821938411500003,0.09919264031382258,34.86146095717884,12.69743386947746,79.76402292191437,10.700467279516348,4.451628846339069,26.897104081701343,51.0,18.227544910179642,121.76,24.0,7.272181818181817,51.9961,0.009999999999999966,0.06957390146471365,0.8318760659180808,0.9929957182932084,0.7008073596861775,0.0010217806158849998
Ag0.97Cr0.97Sb0.03Se2,403.0,https://doi.org/10.1021/acsami.0c09355,mid,0,86.02,21461.0,4.331649954552743,0.4736,0.0001587993904244,0.13512701507819508,34.86146095717884,12.69743386947746,79.76402292191437,10.700467279516348,4.451628846339069,26.897104081701343,51.0,18.227544910179642,121.76,24.0,7.272181818181817,51.9961,0.34333333333333216,0.08086361042419622,0.8129740792958287,0.9940410453270191,0.6648729849218049,0.0010412006095756
Ag0.97Cr0.97Sb0.03Se2,503.0,https://doi.org/10.1021/acsami.0c09355,mid,0,111.0,17091.0,4.232767474176343,0.4481,0.000210578211,0.23637768384958713,34.86146095717884,12.69743386947746,79.76402292191437,10.700467279516348,4.451628846339069,26.897104081701343,51.0,18.227544910179642,121.76,24.0,7.272181818181817,51.9961,0.6766666666666643,0.10462240821761451,0.8025371381472414,0.9944175402332646,0.5636223161504129,0.000989421789
Ag0.97Cr0.99Bi0.01Se2,303.0,https://doi.org/10.1021/acsami.0c09355,mid,0,77.75,22488.0,4.3519508325993845,0.5339,0.0001359413655,0.07714971670069301,34.806045340050375,12.650098961340596,79.6322662468514,22.327113561766108,5.451304858699092,59.40042954387515,83.0,21.346312563840655,208.9804,24.0,7.272181818181817,51.9961,0.009999999999999966,0.07299790755183558,0.8151168154876286,0.9931507456075447,0.722850283299307,0.0010640586345
Ag0.97Cr0.99Bi0.01Se2,403.0,https://doi.org/10.1021/acsami.0c09355,mid,0,92.8,16549.0,4.218771755960492,0.4628,0.00014251734015999998,0.12410217822921349,34.806045340050375,12.650098961340596,79.6322662468514,22.327113561766108,5.451304858699092,59.40042954387515,83.0,21.346312563840655,208.9804,24.0,7.272181818181817,51.9961,0.34333333333333216,0.08731215522160919,0.8010599049023327,0.9942005019931937,0.6758978217707865,0.00105748265984
